Energia;Tempo;Bailabilidad;Genero;Volumen ;Vivacidad;Valencia;Hablabilidad;Popularidad;Fecha_lanzamiento;Instrumentalidad;Modo;duration_min;Acustico
0.936;170.229;0.414;punk;-2.407;0.369;0.74;0.0758;70;2004;0;1;404.021.666.666.667;0.00136
0.939;177.751;0.494;punk;-3.127;0.139;0.893;0.126;75;4/10/2002;0;1;291.821.666.666.667;0.00666
0.893;104.031;0.61;punk;-3.681;0.021;0.673;0.0921;71;5/04/2013;4.41e-05;1;4.942;0.154
0.923;136.01;0.602;punk;-3.763;0.0561;0.765;0.044;78;5/04/2013;0;1;360.021.666.666.667;0.0098
0.83;170.094;0.569;punk;-4.106;0.114;0.609;0.14;72;27/09/2005;0;0;311.058.333.333.333;0.0807
0.897;148.708;0.434;punk;-4.918;0.612;0.685;0.0488;81;1/06/1999;0;1;278.445;0.0103
0.814;104.98;0.546;punk;-5.146;0.0972;0.146;0.0314;77;21/09/2004;0;1;476.088.333.333.333;0.023
0.943;94.612;0.331;punk;-3.188;0.242;0.296;0.0698;83;4/03/2003;2.06e-06;0;393.155;0.00721
0.926;149.976;0.578;punk;-3.689;0.14;0.877;0.0548;71;8/03/2011;0.0127;0;367.845;0.00472
0.781;110.024;0.655;punk;-6.547;0.0867;0.584;0.034;75;1/01/2003;5.33e-06;1;378.733.333.333.333;0.00103
0.682;167.06;0.496;punk;-4.095;0.0589;0.474;0.0294;70;17/11/2017;2.94e-05;1;437.221.666.666.667;0.00552
0.988;186.113;0.38;punk;-2.042;0.368;0.769;0.0639;79;21/09/2004;7.86e-05;1;29.391;2.64e-05
0.823;87.904;0.693;punk;-3.761;0.328;0.741;0.0726;68;10/05/2005;0;1;326.821.666.666.667;0.0932
0.563;137.715;0.452;punk;-6.607;0.143;0.209;0.0272;74;28/09/2009;0;1;446.088.333.333.333;0.144
0.744;119.921;0.628;punk;-4.718;0.313;0.277;0.0379;68;5/07/2019;0;1;282.328.333.333.333;0.0257
0.946;103.408;0.494;punk;-2.757;0.398;0.741;0.0637;74;22/02/1999;0;1;281.711.666.666.667;0.00129
0.904;173.734;0.486;punk;-3.751;0.0947;0.786;0.0638;71;1/01/2003;2.83e-05;0;330.445;3.43e-05
0.932;92.956;0.545;punk;-2.189;0.127;0.464;0.0399;75;1/01/2006;0;0;3.2;0.000665
0.873;143.519;0.308;punk;-4.542;0.0974;0.686;0.0533;68;6/06/2006;0.000729;1;344.311.666.666.667;0.00022
0.892;154.844;0.46;punk;-5.046;0.106;0.59;0.0619;77;1/01/2007;0;0;339.178.333.333.333;0.0051
0.857;111.647;0.463;punk;-3.063;0.184;0.856;0.0632;79;23/10/2006;0;1;269.866.666.666.667;0.0506
0.914;196.482;0.403;punk;-5.215;0.065;0.626;0.142;73;1/01/2001;0;1;297.111.666.666.667;0.000579
0.951;157.663;0.391;punk;-7.419;0.0878;0.468;0.0688;77;1/06/1999;0.000446;1;247.266.666.666.667;0.012
0.705;138.559;0.818;punk;-6.679;0.613;0.772;0.177;84;23/05/2005;0.00233;1;371.066.666.666.667;0.00836
0.94;179.722;0.21;punk;-3.427;0.269;0.255;0.123;74;8/06/2004;0;1;3.108;0.00602
0.87;164.057;0.28;punk;-4.219;0.101;0.284;0.0592;71;4/11/2008;0.00608;0;4.366;0.000686
0.818;119.965;0.695;punk;-5.379;0.0219;0.916;0.0334;73;12/05/2017;4.87e-06;0;304.488.333.333.333;0.00647
0.96;125.921;0.356;punk;-3.487;0.209;0.0857;0.104;76;8/06/2004;0;1;341.221.666.666.667;0.0142
0.883;122.252;0.467;punk;-3.679;0.125;0.309;0.106;72;23/10/2006;0.000152;0;498.711.666.666.667;0.000321
0.986;165.981;0.411;punk;-2.522;0.371;0.649;0.0583;68;5/11/2010;0.00148;0;343.266.666.666.667;0.000264
0.796;169.835;0.289;punk;-4.22;0.202;0.33;0.0494;74;23/10/2006;2.61e-05;1;3.978;0.00837
0.886;145.781;0.202;punk;-3.805;0.643;0.192;0.0816;70;8/06/2004;0;0;323.755;0.0286
0.928;95.594;0.579;punk;-4.344;0.18;0.882;0.0411;74;2001;0;1;285.888.333.333.333;0.000715
0.842;162.011;0.494;punk;-4.784;0.122;0.574;0.0843;76;3/05/2005;0;1;381.821.666.666.667;0.00579
0.961;114.451;0.621;punk;-3.198;0.0854;0.449;0.154;75;3/05/2005;0;0;300.445;0.00523
0.959;193.144;0.409;punk;-4.563;0.0766;0.83;0.0869;69;2001;0;1;2.86;0.000324
0.827;167.086;0.29;punk;-3.451;0.301;0.45;0.0362;69;21/09/2004;2.55e-06;1;822.333.333.333.333;0.000659
0.775;136.02;0.52;punk;-5.803;0.364;0.383;0.0348;71;1/06/1999;0;1;416.045;0.034
0.965;112.363;0.403;punk;-2.238;0.341;0.431;0.0964;75;17/07/2012;0.000276;1;393.821.666.666.667;3.81e-05
0.925;159.989;0.472;punk;-3.545;0.0826;0.338;0.15;68;17/07/2012;0.000528;0;446.445;0.000394
0.422;112.751;0.756;blues;-12.967;0.0368;0.487;0.0292;72;29/08/1989;0.00183;0;506.888.333.333.333;0.0165
0.214;67.531;0.332;blues;-12.518;0.0839;0.11;0.0349;75;17/11/1992;5.62e-06;1;451.821.666.666.667;0.845
0.498;116.262;0.581;blues;-6.9;0.132;0.111;0.0276;74;14/10/2016;0;1;343.933.333.333.333;0.198
0.428;149.705;0.641;blues;-9.29;0.0579;0.53;0.024;70;30/04/1991;0;0;585.778.333.333.333;0.0666
0.519;140.054;0.546;blues;-9.072;0.24;0.247;0.0291;71;9/11/1993;0.00046;1;570.666.666.666.667;0.36
0.652;80.61;0.52;blues;-6.655;0.256;0.722;0.0274;77;20/05/1990;6.14e-05;1;431.311.666.666.667;0.339
0.402;119.873;0.651;blues;-9.303;0.0765;0.258;0.028;68;16/06/1995;7.73e-05;1;5.76;0.639
0.317;131.783;0.509;blues;-16.063;0.0878;0.247;0.0305;69;1/01/1983;5.28e-05;1;320.111.666.666.667;0.621
0.381;121.948;0.476;blues;-10.238;0.0614;0.33;0.0342;70;1/01/1973;0;0;4.782;0.727
0.264;99.304;0.636;blues;-14.567;0.275;0.264;0.0263;68;14/02/1985;4.22e-05;0;397.445;0.593
0.249;82.803;0.418;blues;-13.744;0.112;0.213;0.0301;71;11/11/2000;0.661;1;364.245;0.841
0.74;118.01;0.593;blues;-6.12;0.102;0.501;0.0339;69;20/11/2007;2.14e-05;1;346.845;0.364
0.64;101.991;0.691;blues;-5.087;0.2;0.452;0.0384;69;22/03/2002;5.24e-06;1;350.378.333.333.333;0.0247
0.533;131.745;0.584;blues;-7.11;0.306;0.224;0.0305;71;31/05/1994;0;0;480.711.666.666.667;0.684
0.65;129.993;0.727;blues;-5.357;0.111;0.668;0.0337;70;1/01/2008;0;1;424.221.666.666.667;0.662
0.588;94.519;0.686;blues;-8.343;0.0954;0.617;0.0554;75;15/03/2004;0;0;4.152;0.178
0.72;79.983;0.508;blues;-5.908;0.0563;0.472;0.0628;71;17/11/2008;0;0;436.066.666.666.667;0.272
0.612;86.768;0.536;blues;-5.847;0.209;0.57;0.272;71;2005;0;1;381.733.333.333.333;0.119
0.438;87.903;0.384;blues;-9.149;0.101;0.287;0.0362;72;11/03/1996;0;1;761.445;0.753
0.467;119.919;0.615;blues;-9.883;0.099;0.177;0.0327;74;11/03/1996;0;1;456.111.666.666.667;0.314
0.825;94.931;0.56;blues;-3.862;0.161;0.268;0.0379;75;30/04/2002;0;1;395.821.666.666.667;0.323
0.602;94.382;0.805;blues;-9.7;0.0581;0.744;0.0579;73;1/10/1982;0.000122;0;397.666.666.666.667;0.119
0.512;128.019;0.634;blues;-8.651;0.0588;0.193;0.0285;68;1/01/1997;3.91e-06;1;552.066.666.666.667;0.114
0.479;81.998;0.675;blues;-9.87;0.088;0.454;0.0278;75;8/08/2005;1.76e-05;0;349.155;0.633
0.678;138.009;0.713;blues;-3.525;0.149;0.734;0.102;78;27/07/1999;0;0;452.221.666.666.667;0.273
0.859;65.043;0.728;blues;-5.237;0.111;0.535;0.137;81;1/01/2010;0;0;357.066.666.666.667;0.0401
0.629;93.985;0.657;blues;-4.938;0.254;0.726;0.0782;69;7/08/2001;0;1;444.821.666.666.667;0.194
0.467;138.007;0.845;blues;-7.674;0.0694;0.702;0.138;68;23/03/2004;0;1;3.52;0.0586
0.621;140.036;0.583;blues;-6.902;0.181;0.399;0.0479;70;24/11/2014;0.00106;0;539.133.333.333.333;0.00972
0.68;132.012;0.727;blues;-4.498;0.0821;0.728;0.0286;77;1/01/2009;0;1;354.178.333.333.333;0.0101
0.925;86.989;0.749;blues;-5.034;0.52;0.641;0.227;83;18/06/2010;0;1;438.955;0.241
0.73;93.867;0.637;blues;-5.38;0.0981;0.731;0.0877;69;2/06/2008;0;0;364.911.666.666.667;0.322
0.932;129.473;0.522;blues;-2.87;0.177;0.33;0.255;68;18/06/2010;0;1;499.178.333.333.333;0.119
0.622;74.267;0.328;blues;-7.291;0.104;0.401;0.0866;74;29/08/2011;0;0;380.155;0.858
0.422;74.375;0.692;blues;-10.533;0.0848;0.468;0.0333;72;5/04/1988;0;1;321.866.666.666.667;0.0811
0.549;90.04;0.644;blues;-5.415;0.134;0.167;0.0285;71;9/11/2007;8.85e-06;0;423.021.666.666.667;0.0209
0.479;184.374;0.656;blues;-7.055;0.168;0.708;0.0348;69;1998;0.00272;0;436.445;0.0665
0.768;80.063;0.78;blues;-4.325;0.518;0.507;0.238;79;23/05/2000;2.34e-06;0;673.511.666.666.667;0.0371
0.656;104.036;0.638;blues;-5.886;0.146;0.225;0.0357;75;2007;0;1;437.445;0.188
0.476;139.987;0.84;blues;-7.918;0.0865;0.767;0.0629;74;2005;0;1;335.666.666.666.667;0.0264
0.614;136.628;0.553;blues;-5.098;0.0811;0.345;0.0306;71;15/01/1985;0;1;404.465;0.764
0.596;93.135;0.569;blues;-6.486;0.205;0.754;0.172;69;9/12/2006;7.92e-05;1;362.245;0.452
0.565;101.967;0.78;blues;-7.32;0.063;0.365;0.0306;77;20/11/1989;0.00269;0;536.888.333.333.333;0.736
0.306;118.068;0.65;blues;-9.443;0.0707;0.605;0.0393;75;20/08/1962;7.07e-06;1;300.093.333.333.333;0.57
0.661;130.009;0.762;blues;-6.075;0.256;0.769;0.0687;78;23/07/2007;0;0;375.621.666.666.667;0.15
0.606;97.785;0.596;rock;-12.145;0.0863;0.886;0.0255;78;15/04/1974;0.000327;1;4.73;0.181
0.834;118.222;0.249;rock;-8.21;0.0924;0.337;0.0574;75;1/01/1973;9.69e-05;1;911.845;0.0742
0.752;120.47;0.422;rock;-8.682;0.129;0.404;0.0449;73;1/01/1973;0.000119;1;594.378.333.333.333;0.0366
0.247;140.232;0.467;folk;-14.161;0.157;0.258;0.0314;72;20/09/2024;0.0157;1;348.463.333.333.333;0.906
0.5;117.896;0.664;folk;-6.935;0.0966;0.801;0.0651;87;14/10/2022;0;1;303.911.666.666.667;0.799
0.638;144.458;0.486;folk;-6.231;0.078;0.178;0.0323;74;2/03/2018;0;1;333.045;0.000921
0.122;148.658;0.264;folk;-15.399;0.094;0.0735;0.0349;72;7/05/2007;0.349;1;618.866.666.666.667;0.885
0.485;95.968;0.753;folk;-9.431;0.192;0.547;0.035;73;13/10/2023;0.00104;1;34.375;0.345
0.561;115.011;0.598;folk;-11.676;0.196;0.231;0.0376;74;3/04/2012;0.0417;1;4.65;0.611
0.324;141.8;0.733;folk;-8.122;0.067;0.388;0.033;71;1/05/2020;0;1;332.318.333.333.333;0.479
0.22;129.9;0.702;folk;-13.696;0.0891;0.197;0.0403;79;13/09/2024;0;1;242.396.666.666.667;0.698
0.467;157.338;0.413;folk;-9.282;0.0711;0.377;0.0292;69;18/10/2024;0.0111;1;334.315;0.732
0.378;120.133;0.662;folk;-10.908;0.121;0.207;0.0361;73;14/10/2022;6.84e-06;1;495.171.666.666.667;0.475
0.216;79.109;0.555;folk;-11.661;0.109;0.504;0.0721;84;17/05/2017;0.00416;1;1.45;0.557
0.291;83.943;0.388;folk;-12.952;0.0874;0.51;0.0421;77;23/10/2020;1.93e-05;1;336.745;0.774
0.363;121.412;0.531;folk;-7.672;0.112;0.259;0.0608;77;19/09/2014;0;1;382.866.666.666.667;0.749
0.187;132.679;0.303;folk;-16.757;0.102;0.212;0.0356;83;10/09/2010;0.499;1;268.088.333.333.333;0.989
0.551;148.035;0.527;folk;-11.258;0.403;0.443;0.0345;84;12/01/2024;2.75e-06;1;26.606;0.384
0.186;110.044;0.6;folk;-15.926;0.104;0.468;0.0317;76;1/01/2009;0.00102;1;362.445;0.909
0.439;122.877;0.586;folk;-7.993;0.117;0.365;0.0346;73;15/11/2023;0;1;332.926.666.666.667;0.715
0.417;87.003;0.654;folk;-9.226;0.831;0.649;0.0387;68;27/10/2023;0;1;246.013.333.333.333;0.446
0.731;101.654;0.483;folk;-6.696;0.151;0.484;0.0381;85;5/08/2014;0;1;340.466.666.666.667;0.436
0.731;94.009;0.656;folk;-5.861;0.397;0.376;0.0278;71;16/08/2024;0.00111;1;245.278.333.333.333;0.575
0.624;170.076;0.505;folk;-6.526;0.314;0.413;0.0373;70;14/10/2022;1.06e-05;1;324.028.333.333.333;0.0253
0.452;108.953;0.413;folk;-10.232;0.332;0.102;0.0308;69;13/09/2024;0.0413;1;327.018.333.333.333;0.588
0.864;99.995;0.637;folk;-4.381;0.222;0.706;0.0468;69;23/02/2018;0;1;357.866.666.666.667;0.484
0.413;94.938;0.494;folk;-10.432;0.193;0.273;0.0254;93;26/07/2024;6.72e-05;1;353.298.333.333.333;0.682
0.331;95.015;0.611;folk;-12.493;0.117;0.559;0.028;73;19/10/2018;0.000276;1;297.155;0.93
0.312;128.094;0.681;folk;-16.173;0.0935;0.789;0.0452;69;1/04/1972;0.000619;0;286.421.666.666.667;0.816
0.316;127.823;0.625;folk;-12.124;0.194;0.452;0.0815;70;2/06/2015;0.238;0;393.378.333.333.333;0.777
0.399;171.402;0.537;folk;-13.547;0.109;0.832;0.0269;71;1/02/1972;0.0546;0;31.185;0.202
0.533;130.398;0.687;folk;-8.853;0.0844;0.814;0.0314;71;1/04/1972;6.43e-05;1;382.845;0.573
0.507;123.188;0.653;folk;-17.18;0.155;0.831;0.0534;76;1972;0.0147;0;4.204;0.687
0.331;95.015;0.611;folk;-12.493;0.117;0.559;0.028;73;19/10/2018;0.000276;1;297.155;0.93
0.309;82.789;0.583;folk;-14.509;0.11;0.473;0.045;74;2/06/2015;0.207;0;3.208;0.824
0.748;119.965;0.868;indian;-3.492;0.252;0.829;0.0951;73;9/12/2022;3.93e-06;0;293.333.333.333.333;0.29
0.611;100.024;0.854;indian;-6.26;0.119;0.417;0.0864;68;18/09/2020;0;0;4.24;0.223
0.128;109.986;0.522;lofi;-18.717;0.0941;0.124;0.0357;70;31/08/2018;0.026;1;31.322;0.894
0.235;118.917;0.498;lofi;-16.541;0.144;0.0895;0.188;73;8/10/2018;0;0;298.466.666.666.667;0.72
0.00362;69.677;0.235;classical;-37.822;0.0956;0.0885;0.0441;70;10/12/2019;0.79;0;176.568.333.333.333;0.995
0.618;126.031;0.853;electronic;-10.833;0.0972;0.32;0.0923;83;19/07/2024;0.89;1;242.665;0.633
0.518;126.089;0.875;electronic;-8.388;0.125;0.37;0.0551;84;10/11/2023;0.00995;1;355.606.666.666.667;0.0638
0.791;122.085;0.571;electronic;-5.935;0.0612;0.585;0.0741;70;19/04/2024;0;1;293.005;0.0494
0.717;121.985;0.793;electronic;-4.759;0.226;0.466;0.0393;76;4/11/2016;3.6e-05;0;325.911.666.666.667;0.0927
0.942;120.0;0.762;electronic;-6.432;0.115;0.038;0.038;72;31/03/2023;0.764;0;233.333.333.333.333;0.586
0.777;108.005;0.58;electronic;-5.69;0.342;0.589;0.0655;76;19/01/2024;0;1;297.121.666.666.667;0.104
0.836;113.998;0.729;electronic;-4.312;0.336;0.288;0.0462;71;21/04/2022;3.27e-05;1;257.885;0.156
0.518;126.089;0.875;electronic;-8.388;0.125;0.37;0.0551;84;10/11/2023;0.00995;1;355.606.666.666.667;0.0638
0.787;119.996;0.704;electronic;-6.751;0.159;0.31;0.0462;83;19/07/2024;0.00538;0;356.666.666.666.667;0.00926
0.618;126.031;0.853;electronic;-10.833;0.0972;0.32;0.0923;83;19/07/2024;0.89;1;242.665;0.633
0.856;127.949;0.596;electronic;-3.556;0.141;0.743;0.0346;81;31/10/2014;0.0178;0;370.888.333.333.333;0.0211
0.869;126.027;0.874;electronic;-5.996;0.164;0.726;0.0315;80;22/10/2021;0.00238;0;171.435;0.00116
0.729;127.028;0.88;electronic;-6.378;0.185;0.246;0.176;79;22/08/2024;0.0113;0;330.708.333.333.333;0.334
0.86;128.004;0.755;electronic;-4.811;0.344;0.618;0.0523;77;23/02/2024;7.47e-06;0;253.841.666.666.667;0.0144
0.813;125.91;0.513;electronic;-2.744;0.258;0.355;0.0335;77;6/09/2024;0;1;273.808.333.333.333;0.28
0.797;121.985;0.845;electronic;-4.984;0.167;0.422;0.139;77;18/02/2022;5.57e-06;1;252.458.333.333.333;0.0582
0.777;108.005;0.58;electronic;-5.69;0.342;0.589;0.0655;76;19/01/2024;0;1;297.121.666.666.667;0.104
0.818;125.952;0.687;electronic;-4.221;0.248;0.886;0.0778;76;17/06/2022;0;1;276.255;0.0112
0.69;125.004;0.847;electronic;-7.877;0.0526;0.692;0.0493;76;1/04/2022;6,00E-05;0;311.103.333.333.333;0.0127
0.896;101.216;0.67;electronic;-4.673;0.344;0.403;0.058;75;7/05/2021;3.21e-05;1;266.666.666.666.667;0.0342
0.876;129.998;0.671;electronic;-5.681;0.0823;0.964;0.0352;75;15/06/2023;0.188;0;385.908.333.333.333;0.12
0.722;121.964;0.587;electronic;-6.983;0.543;0.466;0.0709;75;9/10/2020;0.668;0;301.405;0.000754
0.886;120.032;0.655;electronic;-5.227;0.277;0.778;0.0502;74;8/11/2024;0;0;332.508.333.333.333;0.066
0.655;129.89;0.558;electronic;-5.476;0.0854;0.39;0.0379;77;18/10/2024;0;1;261.538.333.333.333;0.208
0.637;120.033;0.847;electronic;-8.751;0.121;0.0509;0.0587;74;27/10/2023;0.201;0;346.891.666.666.667;0.201
0.793;87.024;0.545;electronic;-3.615;0.335;0.411;0.0371;74;12/01/2024;0.00281;0;308.086.666.666.667;0.191
0.647;117.737;0.581;electronic;-7.335;0.304;0.257;0.0614;73;23/07/2021;0.0502;0;232.306.666.666.667;0.0778
0.785;123.96;0.621;electronic;-4.499;0.0512;0.779;0.11;73;29/04/2022;5.92e-06;1;258.755;0.0165
0.841;129.973;0.714;electronic;-5.942;0.596;0.865;0.0641;72;9/08/2024;0.366;0;228.705;0.0622
0.821;125.051;0.848;electronic;-5.408;0.0962;0.249;0.0527;72;29/10/2021;0.000403;0;262.408.333.333.333;0.0169
0.855;75.031;0.605;electronic;-4.414;0.098;0.302;0.329;72;2/08/2024;0.000709;0;234.978.333.333.333;0.473
0.782;127.034;0.763;electronic;-4.541;0.293;0.502;0.0346;71;4/02/2022;7.08e-06;0;296.148.333.333.333;0.182
0.821;140.039;0.777;electronic;-4.963;0.218;0.439;0.0595;71;12/05/2023;0.0042;1;282.558.333.333.333;0.14
0.594;129.995;0.853;electronic;-6.823;0.0469;0.83;0.0371;71;2/08/2024;0.134;0;313.933.333.333.333;0.052
0.867;124.015;0.747;electronic;-7.311;0.114;0.684;0.088;70;11/08/2023;0.00413;1;367.755;0.582
0.606;123.006;0.567;electronic;-6.543;0.0686;0.314;0.0438;68;15/11/2024;0;0;286.308.333.333.333;0.0801
0.937;123.993;0.651;electronic;-4.078;0.119;0.666;0.0468;69;13/01/2023;0.0975;1;208.631.666.666.667;0.236
0.888;123.031;0.671;electronic;-4.285;0.0951;0.412;0.0412;69;8/11/2024;0.0106;0;243.901.666.666.667;0.0022
0.714;127.993;0.634;electronic;-7.529;0.374;0.409;0.104;69;11/10/2024;0.0025;1;244.205;0.00882
0.897;124.025;0.689;electronic;-4.487;0.0676;0.582;0.034;69;10/02/2023;4.6e-06;0;303.261.666.666.667;0.145
0.863;130.02;0.652;electronic;-4.853;0.6;0.805;0.0523;69;4/10/2024;0;0;258.461.666.666.667;0.0921
0.688;127.938;0.608;electronic;-8.597;0.08;0.214;0.0499;68;8/11/2024;0.00736;0;285.156.666.666.667;0.0554
0.951;74.973;0.772;electronic;-3.375;0.036;0.4;0.271;68;4/10/2024;0.000738;0;253.333.333.333.333;0.0634
0.88;130.085;0.588;electronic;-5.15;0.0667;0.523;0.0354;68;12/01/2024;6.89e-05;1;241.081.666.666.667;0.0243
0.831;126.056;0.785;electronic;-3.681;0.086;0.673;0.0444;68;2/02/2024;0.0105;1;283.931.666.666.667;0.0038
0.8;119.984;0.724;electronic;-5.468;0.0823;0.925;0.0541;68;3/05/2024;9.38e-05;0;378.805;0.0103
0.392;75.066;0.599;electronic;-6.869;0.131;0.26;0.0257;70;3/06/2013;0.000107;0;471.355;0.378
0.802;100.001;0.713;electronic;-7.055;0.309;0.343;0.0561;71;16/06/2015;0.00377;1;377.898.333.333.333;0.0435
0.953;141.99;0.631;electronic;-3.739;0.108;0.422;0.0343;68;13/05/2016;0.0155;1;456.338.333.333.333;0.0241
0.942;120.0;0.762;electronic;-6.432;0.115;0.038;0.038;72;31/03/2023;0.764;0;233.333.333.333.333;0.586
0.432;81.109;0.695;latin;-8.195;0.296;0.765;0.0479;71;1/01/1999;0;0;360.178.333.333.333;0.312
0.483;90.941;0.738;latin;-9.097;0.086;0.774;0.0526;68;1/01/1999;0;1;302.178.333.333.333;0.467
0.538;80.096;0.72;latin;-8.874;0.0654;0.805;0.0455;73;1/01/1996;0;1;295.066.666.666.667;0.348
0.712;91.98;0.848;latin;-3.574;0.106;0.692;0.0981;84;8/11/2024;0;0;496.885;0.221
0.681;99.998;0.725;latin;-5.277;0.107;0.762;0.0376;73;7/06/2024;0;0;38.421;0.318
0.519;100.025;0.763;latin;-7.426;0.0816;0.804;0.0636;83;9/08/2024;6.42e-06;0;224.883.333.333.333;0.22
0.616;104.008;0.773;latin;-4.516;0.145;0.25;0.0416;72;22/08/2024;4.24e-05;1;316.845;0.0565
0.854;117.994;0.786;latin;-2.4;0.106;0.522;0.0741;77;25/04/2024;2.39e-05;0;464.406.666.666.667;0.169
0.578;167.985;0.724;latin;-7.117;0.0943;0.757;0.0819;71;28/08/2023;1.06e-06;1;353.131.666.666.667;0.632
0.778;96.057;0.911;latin;-2.248;0.179;0.345;0.262;84;13/10/2023;2.16e-05;1;27.128;0.0887
0.645;119.935;0.801;latin;-5.605;0.118;0.528;0.0706;70;13/10/2023;0;0;346.666.666.666.667;0.604
0.621;139.056;0.787;latin;-5.009;0.58;0.13;0.068;77;13/10/2023;0.000402;0;445.323.333.333.333;0.15
0.724;94.601;0.847;latin;-5.41;0.118;0.396;0.298;73;13/10/2023;1.11e-06;1;360.546.666.666.667;0.0869
0.795;94.969;0.845;latin;-3.502;0.224;0.681;0.0681;81;7/07/2023;1.78e-05;0;328.421.666.666.667;0.343
0.738;169.918;0.841;latin;-7.455;0.0892;0.484;0.307;83;10/08/2023;0;0;287.996.666.666.667;0.52
0.8;143.978;0.652;latin;-4.019;0.112;0.234;0.0614;74;18/05/2023;0.629;0;386.173.333.333.333;0.143
0.706;140.017;0.863;latin;-5.555;0.0786;0.686;0.103;73;17/03/2023;4.43e-05;0;346.875;0.143
0.703;123.06;0.713;latin;-5.769;0.321;0.576;0.194;69;30/11/2022;0;1;426.155;0.298
0.712;92.005;0.911;latin;-5.105;0.0933;0.425;0.0817;81;6/05/2022;2.68e-05;0;297.611.666.666.667;0.0901
0.616;103.071;0.797;latin;-10.229;0.0979;0.451;0.375;74;6/05/2022;0.000293;0;56.602;0.762
0.475;98.047;0.801;latin;-8.797;0.0639;0.234;0.0516;79;6/05/2022;1.73e-05;0;355.101.666.666.667;0.141
0.715;106.672;0.65;latin;-5.198;0.126;0.187;0.253;79;6/05/2022;0.000291;0;406.195;0.0993
0.684;114.011;0.795;latin;-3.971;0.658;0.419;0.0419;76;6/05/2022;0;0;396.491.666.666.667;0.0225
0.786;196.12;0.663;latin;-3.51;0.219;0.579;0.195;73;6/05/2022;0;0;330.611.666.666.667;0.229
0.707;127.963;0.771;latin;-6.404;0.0745;0.317;0.055;73;1/04/2022;0;0;38.125;0.389
0.856;91.995;0.815;latin;-3.825;0.244;0.872;0.122;78;1/07/2003;8.34e-05;0;252.778.333.333.333;0.4
0.86;175.896;0.725;latin;-3.726;0.0674;0.791;0.182;74;3/08/2021;0.000284;1;383.541.666.666.667;0.422
0.688;153.979;0.659;latin;-4.649;0.113;0.632;0.0673;73;8/07/2021;0;1;45.579;0.207
0.648;179.951;0.644;latin;-4.601;0.135;0.44;0.118;75;4/06/2021;0;1;344.516.666.666.667;0.276
0.637;92.025;0.811;latin;-4.835;0.118;0.471;0.0591;72;27/11/2020;0.000572;0;21.669;0.234
0.618;81.993;0.856;latin;-4.892;0.0866;0.391;0.286;74;27/11/2020;0;1;338.668.333.333.333;0.0303
0.759;91.952;0.78;latin;-3.292;0.143;0.579;0.225;69;15/08/2019;0.000868;1;335.066.666.666.667;0.462
0.573;109.928;0.731;latin;-10.059;0.113;0.145;0.0544;75;27/11/2020;5.22e-05;0;341.816.666.666.667;0.401
0.765;174.021;0.691;latin;-4.727;0.203;0.855;0.111;74;29/05/2020;3.29e-06;1;4.1;0.464
0.829;96.172;0.607;latin;-4.074;0.107;0.685;0.379;72;29/02/2020;0;1;491.961.666.666.667;0.0103
0.848;179.87;0.685;latin;-4.561;0.0783;0.761;0.0858;70;29/02/2020;7.14e-06;0;271.806.666.666.667;0.0861
0.791;92.023;0.86;latin;-4.784;0.106;0.887;0.0568;73;29/02/2020;0.000106;1;293.196.666.666.667;0.169
0.603;129.928;0.9;latin;-5.313;0.134;0.824;0.0646;74;29/02/2020;4.81e-06;1;284.953.333.333.333;0.402
0.801;93.992;0.762;latin;-3.661;0.254;0.81;0.0409;68;29/02/2020;7.04e-05;0;228.155;0.2
0.758;97.014;0.86;latin;-5.16;0.344;0.453;0.0695;69;29/02/2020;6.54e-05;1;286.878.333.333.333;0.021
0.703;94.004;0.879;latin;-4.219;0.0569;0.788;0.0701;71;29/08/2019;0;1;332.851.666.666.667;0.143
0.596;165.951;0.819;latin;-7.009;0.138;0.622;0.318;70;12/07/2019;1.19e-06;1;375.903.333.333.333;0.225
0.646;176.088;0.756;latin;-5.795;0.108;0.429;0.319;82;28/06/2019;1.81e-05;1;404.288.333.333.333;0.152
0.791;92.603;0.639;latin;-4.443;0.362;0.933;0.254;75;28/06/2019;0;0;370.578.333.333.333;0.0275
0.624;176.169;0.61;latin;-4.773;0.243;0.244;0.309;72;31/05/2019;2.12e-06;1;417.556.666.666.667;0.6
0.689;97.963;0.882;latin;-4.027;0.0501;0.746;0.124;69;28/03/2019;0.00325;1;269.378.333.333.333;0.39
0.647;95.982;0.857;latin;-4.152;0.0842;0.553;0.0984;69;28/03/2019;1.2e-06;0;445.833.333.333.333;0.391
0.86;93.989;0.737;latin;-2.652;0.0574;0.656;0.0593;76;24/01/2019;1.94e-06;0;322.045;0.11
0.836;96.993;0.746;latin;-4.336;0.116;0.874;0.0445;70;18/10/2019;0.00291;0;338.645;0.145
0.673;87.961;0.818;latin;-7.542;0.172;0.695;0.148;74;5/02/2021;0;0;322.726.666.666.667;0.348
0.711;173.916;0.718;latin;-5.746;0.1;0.92;0.11;72;12/09/2014;5.52e-05;0;377.355;0.157
0.701;175.95;0.73;latin;-5.885;0.151;0.785;0.106;82;30/10/2015;0;0;345.511.666.666.667;0.132
0.746;175.965;0.746;latin;-5.046;0.274;0.733;0.102;69;29/09/2013;0;0;405.378.333.333.333;0.152
